releasedate,price,duration_in_minutes,rating_stars_out_of_5,total_rating
2019-06-18,469.0,386,0.0,0
2019-06-04,586.0,578,0.0,0
2019-05-28,469.0,396,0.0,0
2019-05-21,586.0,371,0.0,0
2019-05-14,820.0,578,0.0,0
2019-05-02,820.0,598,0.0,0
2019-06-18,608.0,613,0.0,0
2019-06-11,608.0,440,0.0,0
2019-04-30,668.0,449,0.0,0
2019-04-17,668.0,407,0.0,0
2019-04-30,586.0,438,0.0,0
2019-04-23,586.0,369,0.0,0
2019-03-26,468.0,529,0.0,0
2019-03-29,586.0,358,0.0,0
2019-03-26,586.0,607,0.0,0
2019-03-26,586.0,674,0.0,0
2019-03-12,586.0,440,0.0,0
2019-03-12,586.0,648,0.0,0
2019-02-26,938.0,630,0.0,0
2019-03-05,820.0,484,0.0,0
2019-04-23,668.0,469,0.0,0
2019-03-05,820.0,569,0.0,0
2019-02-12,500.0,517,0.0,0
2019-01-30,586.0,697,0.0,0
2018-12-26,468.0,280,0.0,0
2019-01-08,836.0,622,0.0,0
2018-12-18,1005.0,550,0.0,0
2018-12-06,468.0,308,0.0,0
2018-12-04,500.0,545,0.0,0
2018-12-01,586.0,906,0.0,0
2013-03-29,903.0,697,0.0,0
2018-11-27,500.0,653,0.0,0
2010-05-14,628.0,586,0.0,0
2015-12-11,585.0,811,0.0,0
2010-02-26,750.0,578,0.0,0
2013-08-20,680.0,486,0.0,0
2014-06-24,501.0,265,0.0,0
2014-10-31,680.0,538,0.0,0
2018-10-30,721.0,818,0.0,0
2012-12-19,468.0,310,0.0,0
2012-05-22,680.0,519,0.0,0
2018-11-27,938.0,619,0.0,0
2018-10-30,820.0,596,0.0,0
2018-10-23,586.0,684,0.0,0
2018-10-09,1005.0,517,0.0,0
2018-09-25,468.0,561,0.0,0
2018-10-09,586.0,537,0.0,0
2018-10-02,820.0,480,0.0,0
2015-01-29,476.0,358,0.0,0
2018-09-25,703.0,663,0.0,0
2018-09-25,703.0,947,0.0,0
2018-09-25,586.0,447,0.0,0
2018-09-12,765.0,703,0.0,0
2018-09-25,500.0,472,0.0,0
2018-08-29,234.0,416,0.0,0
2018-09-25,502.0,523,0.0,0
2018-09-01,234.0,151,0.0,0
2018-08-28,703.0,722,0.0,0
2018-08-28,500.0,763,0.0,0
2015-01-15,668.0,398,0.0,0
2011-04-19,938.0,633,0.0,0
2018-08-28,1005.0,660,0.0,0
2018-08-07,938.0,618,0.0,0
2018-08-01,702.0,318,0.0,0
2016-11-04,668.0,562,0.0,0
2014-08-15,836.0,679,0.0,0
2014-08-15,836.0,647,0.0,0
2015-12-09,836.0,814,0.0,0
2016-02-04,713.0,580,0.0,0
2014-10-01,679.0,340,0.0,0
2015-10-08,785.0,652,0.0,0
2018-07-24,586.0,531,0.0,0
2008-05-07,562.0,476,0.0,0
2013-07-31,938.0,635,0.0,0
2012-06-15,469.0,571,0.0,0
2014-10-31,586.0,373,0.0,0
2012-07-18,469.0,492,0.0,0
2018-07-05,468.0,654,0.0,0
2018-07-03,938.0,642,0.0,0
2014-10-01,836.0,689,0.0,0
2013-11-01,836.0,696,0.0,0
2015-04-21,233.0,177,0.0,0
2013-11-05,602.0,355,0.0,0
2014-08-15,836.0,718,0.0,0
2014-08-27,836.0,687,0.0,0
2006-12-29,1054.0,871,0.0,0
2015-05-26,820.0,539,0.0,0
2014-06-03,668.0,502,0.0,0
2013-11-15,836.0,690,0.0,0
2015-04-21,501.0,211,0.0,0
2015-01-27,820.0,552,0.0,0
2014-04-28,501.0,264,0.0,0
2013-11-05,668.0,567,0.0,0
2014-05-20,836.0,699,0.0,0
2016-11-11,668.0,427,0.0,0
2015-05-12,938.0,529,0.0,0
2014-07-01,836.0,701,0.0,0
2016-11-24,836.0,693,0.0,0
2013-11-07,836.0,710,0.0,0
2015-11-11,1172.0,569,0.0,0
2014-05-29,267.0,252,0.0,0
2013-11-01,836.0,600,0.0,0
2014-05-16,568.0,306,0.0,0
2015-11-09,938.0,514,0.0,0
2013-09-24,891.0,410,0.0,0
2012-08-21,680.0,467,0.0,0
2008-10-28,469.0,360,0.0,0
2015-01-26,836.0,714,0.0,0
2007-07-19,820.0,638,0.0,0
2014-09-24,836.0,706,0.0,0
2015-09-29,703.0,419,0.0,0
2014-07-01,836.0,645,0.0,0
2014-12-01,836.0,802,0.0,0
2014-12-02,233.0,132,0.0,0
2013-12-04,836.0,768,0.0,0
2014-03-10,836.0,762,0.0,0
2014-04-25,812.0,717,0.0,0
2015-09-02,1172.0,557,0.0,0
2014-06-30,836.0,809,0.0,0
2015-01-14,836.0,766,0.0,0
2014-06-03,668.0,563,0.0,0
2014-12-01,836.0,642,0.0,0
2014-12-03,836.0,698,0.0,0
2014-12-03,836.0,792,0.0,0
2013-11-06,668.0,517,0.0,0
2014-09-16,668.0,599,0.0,0
2015-01-21,233.0,159,0.0,0
2013-11-05,668.0,584,0.0,0
2016-05-03,668.0,308,0.0,0
2014-07-29,836.0,722,0.0,0
2015-11-05,1172.0,791,0.0,0
2015-08-18,703.0,531,0.0,0
2014-07-09,836.0,779,0.0,0
2013-04-08,601.0,501,0.0,0
2015-11-23,1172.0,608,0.0,0
2016-07-05,820.0,566,0.0,0
2011-02-15,1055.0,809,0.0,0
2015-01-07,501.0,185,0.0,0
2014-07-01,836.0,712,0.0,0
2015-01-14,836.0,750,0.0,0
2014-07-09,836.0,854,0.0,0
2014-07-09,1003.0,921,0.0,0
2018-07-01,820.0,347,0.0,0
2018-06-26,702.0,348,0.0,0
2014-12-22,668.0,485,0.0,0
2014-12-22,668.0,402,0.0,0
2015-04-07,668.0,439,0.0,0
2014-03-27,323.0,851,1.0,1
2018-06-15,267.0,313,0.0,0
2013-07-23,938.0,771,0.0,0
2018-06-19,586.0,358,0.0,0
2017-11-07,668.0,382,0.0,0
2015-01-14,836.0,808,0.0,0
2016-11-24,668.0,564,0.0,0
2014-08-20,668.0,558,0.0,0
2016-04-26,836.0,656,0.0,0
2015-12-29,836.0,658,0.0,0
2014-12-22,668.0,458,0.0,0
2016-09-27,820.0,567,0.0,0
2018-06-19,586.0,399,0.0,0
2015-01-14,836.0,717,0.0,0
2010-12-08,750.0,634,0.0,0
2013-10-14,891.0,440,0.0,0
2014-08-15,668.0,585,0.0,0
2015-01-14,1003.0,903,0.0,0
2014-08-21,668.0,553,0.0,0
2014-07-14,668.0,350,0.0,0
2014-12-22,668.0,468,0.0,0
2014-12-22,668.0,376,0.0,0
2014-12-22,668.0,385,0.0,0
2014-12-22,668.0,332,0.0,0
2014-06-24,668.0,472,0.0,0
2016-05-31,500.0,570,0.0,0
2015-04-21,501.0,220,0.0,0
2014-09-30,1003.0,1008,0.0,0
2018-05-29,586.0,346,0.0,0
2018-05-22,703.0,623,0.0,0
2015-01-14,836.0,840,0.0,0
2018-08-01,645.0,600,0.0,0
2010-08-18,750.0,586,0.0,0
2014-12-09,836.0,603,0.0,0
2018-05-22,586.0,385,0.0,0
2013-11-11,836.0,666,0.0,0
2018-05-15,703.0,625,0.0,0
2018-05-01,468.0,580,0.0,0
2014-12-03,836.0,655,0.0,0
2013-11-14,836.0,812,0.0,0
2014-09-24,836.0,848,0.0,0
2015-06-12,585.0,620,0.0,0
2013-04-10,304.0,134,0.0,0
2015-12-27,938.0,670,0.0,0
2013-04-08,187.0,553,0.0,0
2016-07-13,234.0,809,0.0,0
2008-10-27,469.0,360,0.0,0
2018-05-01,586.0,560,0.0,0
2008-10-27,469.0,384,0.0,0
2012-09-24,938.0,676,0.0,0
2018-04-10,703.0,610,0.0,0
2013-11-04,891.0,449,0.0,0
2015-04-28,820.0,501,0.0,0
2015-12-29,820.0,527,0.0,0
2015-11-09,1172.0,600,0.0,0
2018-05-11,586.0,344,0.0,0
2009-08-07,328.0,166,0.0,0
2018-04-24,586.0,344,0.0,0
2010-06-09,1172.0,883,0.0,0
2008-10-29,469.0,399,0.0,0
2014-10-28,352.0,602,0.0,0
2014-01-28,352.0,524,0.0,0
2018-04-03,820.0,496,0.0,0
2018-04-17,468.0,666,0.0,0
2016-06-28,1005.0,631,0.0,0
2018-04-03,1055.0,719,0.0,0
2018-03-30,586.0,396,0.0,0
2015-10-27,352.0,657,0.0,0
2018-03-16,938.0,625,0.0,0
2018-07-10,938.0,654,0.0,0
2012-08-28,469.0,543,0.0,0
2015-06-02,820.0,553,0.0,0
2009-08-11,328.0,177,0.0,0
2016-06-28,352.0,608,0.0,0
2015-10-06,820.0,573,0.0,0
2018-03-05,468.0,354,0.0,0
2014-06-26,819.0,609,0.0,0
2010-12-28,879.0,426,0.0,0
2018-03-06,820.0,533,0.0,0
2018-03-13,586.0,341,0.0,0
2016-11-15,820.0,447,0.0,0
2012-11-27,469.0,515,0.0,0
2015-04-21,670.0,548,0.0,0
2014-02-04,1055.0,957,0.0,0
2016-02-05,568.0,332,0.0,0
2014-09-24,586.0,683,0.0,0
2018-02-22,234.0,600,0.0,0
2012-12-18,702.0,592,0.0,0
2009-06-19,233.0,30,0.0,0
2013-07-25,670.0,380,0.0,0
2012-09-11,469.0,576,0.0,0
2009-04-28,820.0,487,0.0,0
2008-12-30,804.0,435,0.0,0
2015-02-24,1406.0,551,0.0,0
2012-12-03,938.0,688,0.0,0
2008-10-27,562.0,433,0.0,0
2018-03-13,668.0,490,0.0,0
2014-03-30,670.0,332,0.0,0
2016-12-27,1005.0,635,0.0,0
2016-11-03,793.0,662,3.0,1
2015-12-22,500.0,579,0.0,0
2008-08-25,304.0,44,0.0,0
2016-09-27,500.0,545,0.0,0
2012-09-03,938.0,719,0.0,0
2014-12-22,668.0,410,0.0,0
2012-09-25,609.0,380,0.0,0
2016-09-06,820.0,533,0.0,0
2008-10-17,750.0,691,0.0,0
2018-02-13,668.0,349,0.0,0
2018-02-01,468.0,341,0.0,0
2011-01-31,820.0,743,0.0,0
2010-06-22,1172.0,1142,5.0,1
2015-04-21,233.0,179,0.0,0
2016-09-27,1005.0,633,3.0,1
2013-12-17,1005.0,678,0.0,0
2016-08-30,1005.0,653,0.0,0
2015-10-28,352.0,599,0.0,0
2015-10-28,352.0,627,0.0,0
2015-10-27,938.0,643,0.0,0
2011-08-30,1005.0,675,0.0,0
2011-06-21,1005.0,608,0.0,0
2012-05-29,1005.0,560,0.0,0
2011-07-26,586.0,406,0.0,0
2011-04-26,1005.0,706,0.0,0
2011-04-26,352.0,359,0.0,0
2011-06-21,234.0,274,0.0,0
2014-07-29,1005.0,567,0.0,0
2015-06-30,352.0,327,0.0,0
2015-11-24,670.0,485,0.0,0
2011-08-30,352.0,292,0.0,0
2014-07-29,352.0,333,0.0,0
2012-08-08,670.0,399,0.0,0
2012-11-20,1005.0,356,0.0,0
2014-10-28,670.0,477,0.0,0
2014-12-16,352.0,477,0.0,0
2015-04-07,501.0,185,0.0,0
2014-02-12,1003.0,923,0.0,0
2010-09-17,352.0,293,0.0,0
2013-12-02,938.0,535,0.0,0
2013-10-14,1008.0,709,0.0,0
2012-09-17,938.0,673,0.0,0
2018-01-24,891.0,468,0.0,0
2018-01-15,468.0,360,0.0,0
2014-01-09,796.0,700,0.0,0
2015-11-02,938.0,653,0.0,0
2010-11-22,938.0,623,0.0,0
2017-12-29,938.0,657,0.0,0
2018-01-23,468.0,679,0.0,0
2017-12-26,938.0,583,0.0,0
2018-01-30,668.0,391,0.0,0
2018-01-30,668.0,366,0.0,0
2018-01-30,668.0,403,0.0,0
2017-12-01,468.0,366,0.0,0
2017-12-14,938.0,518,0.0,0
2017-11-17,468.0,665,0.0,0
2017-11-14,938.0,519,0.0,0
2017-11-14,702.0,319,0.0,0
2017-10-31,1005.0,645,0.0,0
2017-10-03,670.0,335,0.0,0
2017-10-27,468.0,382,0.0,0
2017-09-29,891.0,521,0.0,0
2017-09-21,632.0,230,0.0,0
2016-03-17,702.0,434,0.0,0
2017-10-10,539.0,477,0.0,0
2017-10-03,820.0,575,0.0,0
2017-04-17,469.0,590,0.0,0
2017-05-09,891.0,442,0.0,0
2017-06-13,668.0,456,0.0,0
2011-02-17,819.0,713,0.0,0
2017-02-07,352.0,564,0.0,0
2012-05-10,796.0,718,0.0,0
2013-09-10,820.0,360,0.0,0
2013-06-11,609.0,625,3.0,5
2017-02-07,668.0,453,0.0,0
2016-03-29,820.0,566,0.0,0
2016-12-19,1172.0,1032,0.0,0
2017-02-07,668.0,317,0.0,0
2017-02-07,668.0,342,0.0,0
2017-01-31,500.0,507,0.0,0
2019-12-30,434.0,795,0.0,0
2020-08-04,703.0,457,0.0,0
2020-02-25,938.0,633,0.0,0
2020-08-25,820.0,548,0.0,0
2020-03-03,820.0,519,0.0,0
2019-07-30,820.0,513,0.0,0
2018-10-30,703.0,752,0.0,0
2020-07-01,469.0,322,0.0,0
2020-01-14,586.0,297,0.0,0
2019-07-16,586.0,570,0.0,0
2019-05-28,586.0,439,0.0,0
2019-04-16,703.0,716,0.0,0
2020-08-25,632.0,240,0.0,0
2020-07-01,679.0,350,0.0,0
2019-06-25,868.0,897,0.0,0
2020-10-06,469.0,262,0.0,0
2020-09-15,703.0,676,0.0,0
2020-07-14,586.0,420,0.0,0
2020-03-17,586.0,464,0.0,0
2020-06-23,586.0,442,0.0,0
2020-03-31,1172.0,706,0.0,0
2020-04-07,1172.0,689,0.0,0
2020-03-31,1172.0,576,0.0,0
2020-03-03,1172.0,569,0.0,0
2020-01-14,1172.0,363,0.0,0
2020-09-24,1172.0,453,0.0,0
2020-08-11,1172.0,710,0.0,0
2020-07-28,1172.0,613,0.0,0
2020-07-14,1172.0,707,0.0,0
2020-06-30,1172.0,596,0.0,0
2020-05-05,1172.0,598,0.0,0
2019-09-30,586.0,570,0.0,0
2019-12-10,586.0,517,0.0,0
2020-07-14,468.0,614,0.0,0
2020-07-23,468.0,226,0.0,0
2020-06-23,468.0,199,0.0,0
2019-09-24,468.0,532,0.0,0
2019-07-17,468.0,522,0.0,0
2019-01-21,468.0,281,0.0,0
2016-04-21,468.0,393,0.0,0
2019-11-26,586.0,308,0.0,0
2019-11-19,586.0,280,0.0,0
2020-02-18,586.0,539,0.0,0
2020-01-21,586.0,603,0.0,0
2019-07-02,469.0,380,0.0,0
2019-04-30,469.0,352,0.0,0
2019-03-19,586.0,310,0.0,0
2016-08-15,1172.0,631,0.0,0
2015-08-06,713.0,531,0.0,0
2020-10-06,585.0,450,0.0,0
2014-11-04,352.0,523,0.0,0
2014-07-22,469.0,56,3.0,1
2014-07-03,713.0,552,0.0,0
2012-08-01,660.0,815,0.0,0
2012-10-04,660.0,733,0.0,0
2012-07-01,660.0,716,0.0,0
2013-12-31,1289.0,632,0.0,0
2013-05-07,1055.0,934,0.0,0
2011-03-28,703.0,431,0.0,0
2008-07-18,913.0,656,0.0,0
2019-12-24,586.0,354,0.0,0
2020-03-17,773.0,410,0.0,0
2020-03-10,702.0,386,0.0,0
2020-09-29,702.0,375,0.0,0
2020-03-31,468.0,120,0.0,0
2020-08-18,1005.0,608,0.0,0
2017-08-10,234.0,569,0.0,0
2017-08-01,1005.0,602,0.0,0
2017-08-29,670.0,493,0.0,0
2017-08-22,469.0,316,0.0,0
2017-07-25,938.0,673,0.0,0
2017-07-11,836.0,697,0.0,0
2017-07-04,1005.0,694,0.0,0
2017-07-04,1005.0,657,0.0,0
2017-07-04,938.0,660,0.0,0
2017-06-27,1005.0,668,0.0,0
2017-05-02,469.0,599,0.0,0
2017-07-18,670.0,356,0.0,0
2017-06-06,938.0,675,0.0,0
2017-08-01,703.0,461,0.0,0
2017-06-02,1005.0,604,0.0,0
2017-03-21,938.0,755,0.0,0
2017-02-28,820.0,542,0.0,0
2017-02-14,836.0,605,0.0,0
2021-01-12,836.0,664,0.0,0
2020-12-23,1172.0,763,4.0,1
2017-04-10,668.0,425,0.0,0
2021-01-12,820.0,511,0.0,0
2021-01-12,586.0,374,0.0,0
2021-01-12,469.0,125,0.0,0
2021-01-09,866.0,327,0.0,0
2020-12-29,1172.0,767,0.0,0
2021-01-07,1172.0,682,0.0,0
2020-12-17,1172.0,674,0.0,0
2020-12-23,1172.0,682,0.0,0
2021-01-05,1131.0,911,0.0,0
2021-09-07,632.0,211,0.0,0
2017-12-05,134.0,457,0.0,0
2017-09-01,632.0,228,0.0,0
2017-08-20,820.0,419,0.0,0
2019-09-03,586.0,592,0.0,0
2019-02-05,456.0,211,0.0,0
2018-05-22,702.0,349,0.0,0
2018-04-03,586.0,335,0.0,0
2015-10-20,468.0,269,0.0,0
2015-05-13,468.0,344,0.0,0
2015-07-06,1172.0,383,0.0,0
2017-12-13,820.0,436,0.0,0
2019-03-05,632.0,200,0.0,0
2020-05-28,759.0,664,4.5,39
2019-11-07,888.0,677,5.0,17
2021-11-18,888.0,645,5.0,1
2020-10-15,888.0,889,0.0,0
2022-03-03,759.0,624,0.0,0
2021-05-13,645.0,602,0.0,0
2021-11-11,1025.0,606,0.0,0
2021-04-21,1340.0,848,0.0,0
2016-03-31,721.0,618,4.0,8
2016-03-29,1005.0,449,5.0,1
2022-01-10,434.0,211,0.0,0
2021-12-22,535.0,380,0.0,0
2022-01-04,612.0,197,0.0,0
2022-01-17,434.0,261,0.0,0
2021-10-25,888.0,452,0.0,0
2021-09-01,785.0,713,0.0,0
2021-09-09,176.0,23,0.0,0
2021-09-07,305.0,384,0.0,0
2022-03-10,200.0,32,0.0,0
2022-03-11,602.0,637,0.0,0
2022-02-25,99.0,45,0.0,0
2019-10-22,1172.0,1956,0.0,0
2018-12-18,703.0,422,4.0,1
2018-06-19,586.0,272,4.0,1
2019-07-05,452.0,203,0.0,0
2017-09-12,938.0,690,5.0,1
2020-08-22,879.0,475,0.0,0
2019-05-28,703.0,732,0.0,0
2018-11-13,668.0,416,0.0,0
2021-01-19,702.0,349,0.0,0
2020-01-01,759.0,611,0.0,0
2021-02-25,937.0,791,0.0,0
2018-06-12,586.0,670,4.0,3
2021-07-13,469.0,265,0.0,0
2022-03-22,749.0,263,0.0,0
2017-07-25,569.0,422,5.0,1
2017-06-06,820.0,809,4.5,3
2015-09-25,327.0,7,0.0,0
2021-03-26,1675.0,950,0.0,0
2021-05-06,645.0,564,0.0,0
2010-02-03,234.0,124,4.0,1
2011-09-30,468.0,345,0.0,0
2021-07-06,367.0,191,0.0,0
2019-11-17,645.0,554,5.0,2
2016-02-23,938.0,675,5.0,4
2019-02-26,836.0,533,0.0,0
2015-10-27,1005.0,490,0.0,0
2017-04-11,1005.0,566,0.0,0
2013-07-11,668.0,389,0.0,0
2015-02-03,836.0,663,0.0,0
2015-03-30,501.0,200,0.0,0
2015-12-01,668.0,314,0.0,0
2012-06-06,762.0,1264,0.0,0
2020-02-25,754.0,345,0.0,0
2011-04-12,679.0,810,4.0,1
2013-10-29,836.0,643,0.0,0
2019-03-26,469.0,248,5.0,1
2018-10-01,668.0,369,0.0,0
2021-06-15,300.0,24,0.0,0
2021-05-12,22.0,59,0.0,0
2021-03-26,568.0,466,0.0,0
2021-04-13,820.0,559,0.0,0
2014-12-19,234.0,29,5.0,2
2015-08-19,668.0,303,4.0,1
2018-01-09,181.0,585,0.0,0
2021-02-15,300.0,4,0.0,0
2021-03-16,117.0,55,0.0,0
2021-03-16,117.0,42,0.0,0
2021-03-16,117.0,6,0.0,0
2020-07-16,835.0,767,0.0,0
2020-06-09,469.0,267,0.0,0
2018-12-12,703.0,620,0.0,0
2010-02-09,1003.0,995,4.0,1
2020-02-18,586.0,403,0.0,0
2000-11-17,773.0,773,0.0,0
2017-01-13,703.0,458,0.0,0
2020-06-30,703.0,568,4.0,1
2020-05-12,1172.0,412,3.0,1
2019-05-16,759.0,419,0.0,0
2012-05-09,585.0,325,0.0,0
2013-02-07,816.0,384,0.0,0
2013-01-08,1069.0,433,3.0,1
2020-10-15,873.0,429,0.0,0
2020-11-24,367.0,33,0.0,0
2020-11-13,602.0,343,0.0,0
2020-10-29,585.0,359,0.0,0
2020-10-06,770.0,563,0.0,0
2020-05-27,537.0,564,0.0,0
2020-04-14,113.0,9,0.0,0
2020-01-21,668.0,578,0.0,0
2020-01-15,703.0,506,0.0,0
2019-10-22,1172.0,648,0.0,0
2019-10-25,1063.0,687,0.0,0
2019-09-17,586.0,552,0.0,0
2019-09-02,376.0,252,0.0,0
2019-08-12,430.0,274,0.0,0
2019-08-27,500.0,469,0.0,0
2019-06-27,721.0,722,0.0,0
2019-05-28,469.0,18,0.0,0
2019-06-03,421.0,523,0.0,0
2019-06-01,785.0,556,0.0,0
2019-05-23,683.0,550,0.0,0
2019-03-27,703.0,753,0.0,0
2019-05-16,752.0,420,0.0,0
2019-03-26,351.0,204,0.0,0
2019-03-13,581.0,468,0.0,0
2019-02-28,469.0,19,0.0,0
2019-02-19,1003.0,773,0.0,0
2019-02-26,703.0,637,0.0,0
2019-03-12,668.0,471,0.0,0
2019-02-04,233.0,159,0.0,0
2008-04-08,323.0,126,0.0,0
2019-01-22,836.0,684,0.0,0
2019-01-01,267.0,312,0.0,0
2019-02-07,569.0,544,0.0,0
2018-12-18,586.0,420,0.0,0
2018-12-18,668.0,398,0.0,0
2019-02-11,820.0,657,0.0,0
2009-02-04,58.0,8,0.0,0
2013-10-29,836.0,720,0.0,0
2005-10-11,431.0,11,0.0,0
2008-11-27,422.0,244,0.0,0
2004-11-30,431.0,7,4.0,1
2012-12-30,501.0,272,0.0,0
2009-02-04,58.0,13,0.0,0
2006-04-12,668.0,376,0.0,0
2012-07-31,836.0,672,0.0,0
2013-06-28,668.0,459,0.0,0
2014-07-01,668.0,514,0.0,0
2015-05-06,836.0,537,0.0,0
2015-06-09,836.0,720,4.0,1
2013-08-07,836.0,685,0.0,0
2013-06-27,680.0,611,0.0,0
2013-03-19,668.0,425,0.0,0
2013-05-01,668.0,584,0.0,0
2012-04-02,668.0,498,4.0,1
2013-03-11,668.0,522,0.0,0
2018-09-14,200.0,157,0.0,0
2013-12-16,569.0,571,0.0,0
2013-09-03,668.0,449,0.0,0
2018-09-04,500.0,562,0.0,0
2018-09-04,668.0,342,0.0,0
2016-01-12,569.0,574,0.0,0
2018-08-01,836.0,716,0.0,0
2014-05-12,752.0,810,0.0,0
2013-05-01,653.0,442,0.0,0
2015-12-27,836.0,495,0.0,0
2015-09-25,327.0,3,0.0,0
2016-11-22,836.0,519,0.0,0
2015-09-25,538.0,124,0.0,0
2014-08-18,836.0,571,0.0,0
2018-06-21,797.0,472,0.0,0
2015-05-12,668.0,386,0.0,0
2013-04-19,836.0,739,0.0,0
2014-01-02,668.0,348,0.0,0
2018-06-26,1003.0,1011,0.0,0
2012-12-11,668.0,424,0.0,0
2013-06-18,1003.0,876,0.0,0
2018-06-19,836.0,574,0.0,0
2013-02-07,569.0,397,0.0,0
2018-06-19,668.0,423,0.0,0
2013-03-29,836.0,569,0.0,0
2014-12-03,153.0,26,0.0,0
2014-12-03,153.0,46,0.0,0
2010-10-15,501.0,265,0.0,0
2015-09-25,397.0,52,0.0,0
2001-09-28,626.0,199,0.0,0
2010-06-28,547.0,166,0.0,0
2013-02-06,1003.0,952,0.0,0
2010-06-01,1003.0,1085,0.0,0
2010-04-27,836.0,645,0.0,0
2012-01-12,569.0,532,0.0,0
2015-05-07,752.0,645,0.0,0
2009-02-04,58.0,15,0.0,0
2017-03-10,367.0,275,0.0,0
2009-02-04,58.0,9,0.0,0
2013-06-20,820.0,793,0.0,0
2018-05-21,233.0,159,0.0,0
2018-04-19,569.0,258,0.0,0
2008-08-12,1003.0,770,0.0,0
2006-06-26,1005.0,577,0.0,0
2004-11-30,431.0,9,0.0,0
2018-04-03,668.0,384,5.0,1
2008-10-17,773.0,542,0.0,0
2006-06-26,753.0,374,0.0,0
2010-07-27,683.0,535,0.0,0
2011-12-30,938.0,717,0.0,0
2011-04-21,1003.0,911,0.0,0
2008-09-25,500.0,365,0.0,0
2011-11-24,683.0,448,0.0,0
2016-04-04,1328.0,423,0.0,0
2018-03-22,1328.0,593,0.0,0
2012-10-01,820.0,456,0.0,0
2008-10-17,1005.0,709,0.0,0
2012-02-09,937.0,467,0.0,0
2009-02-04,58.0,23,0.0,0
2016-07-05,836.0,544,0.0,0
2012-07-06,1003.0,1128,0.0,0
2016-10-11,656.0,311,0.0,0
2013-01-14,501.0,275,0.0,0
2015-01-07,1003.0,800,0.0,0
2018-01-25,773.0,340,0.0,0
2018-02-06,670.0,499,0.0,0
2018-02-06,1172.0,278,0.0,0
2018-01-03,1054.0,1678,0.0,0
2017-11-01,690.0,529,0.0,0
2017-09-01,836.0,626,0.0,0
2017-04-18,937.0,1011,0.0,0
2017-03-23,456.0,620,0.0,0
2013-02-23,668.0,485,0.0,0
2015-09-25,702.0,210,0.0,0
2015-12-27,938.0,546,0.0,0
2012-08-27,938.0,570,5.0,1
2016-12-06,836.0,692,0.0,0
2017-01-24,1256.0,937,0.0,0
2013-10-29,836.0,726,0.0,0
2017-04-14,36.0,6,0.0,0
2016-11-17,36.0,7,0.0,0
2019-04-29,334.0,1221,0.0,0
2019-07-31,267.0,261,0.0,0
2020-02-28,538.0,226,0.0,0
2019-05-01,706.0,454,0.0,0
2020-07-28,703.0,706,0.0,0
2020-07-09,668.0,406,0.0,0
2013-03-02,632.0,459,0.0,0
2013-03-05,836.0,691,0.0,0
2009-05-13,65.0,14,0.0,0
2009-05-14,65.0,14,0.0,0
2009-07-15,500.0,579,0.0,0
2015-07-02,793.0,719,0.0,0
2016-06-08,702.0,349,0.0,0
2012-08-03,1003.0,1012,0.0,0
2011-06-15,703.0,429,0.0,0
2019-03-27,759.0,557,0.0,0
2020-08-27,569.0,400,0.0,0
2006-02-09,754.0,443,0.0,0
2016-08-05,668.0,370,0.0,0
2017-08-24,569.0,335,0.0,0
2017-08-15,500.0,543,0.0,0
2022-02-09,879.0,440,0.0,0
2016-09-22,820.0,417,4.5,364
2017-05-30,1005.0,871,5.0,209
2022-02-15,500.0,606,0.0,0
2017-05-30,586.0,798,4.5,59
2020-10-01,888.0,345,4.5,40
2019-10-03,721.0,887,4.5,71
2014-01-07,1256.0,922,4.5,15
2009-08-14,612.0,210,4.5,60
2017-11-24,793.0,867,5.0,14
2011-03-29,836.0,972,4.5,147
2020-09-03,888.0,572,4.5,21
2019-09-10,1131.0,609,4.5,26
2017-01-01,238.0,391,4.5,121
2008-12-23,1256.0,936,4.5,17
2016-07-05,1131.0,890,4.5,34
2021-04-06,615.0,330,4.5,43
2010-04-01,615.0,348,4.5,41
2014-09-02,820.0,519,4.5,27
2015-07-14,1055.0,965,5.0,4
2015-09-24,615.0,45,4.5,34
2021-09-28,759.0,497,5.0,13
2018-12-27,0.0,170,4.5,30
2015-11-05,683.0,336,4.5,292
2011-07-05,1003.0,880,4.5,17
2010-03-10,759.0,786,5.0,1
2017-05-02,585.0,221,4.5,480
2020-08-04,888.0,381,4.5,16
2016-10-25,501.0,144,5.0,25
2016-05-13,1407.0,1262,0.0,0
2018-10-01,502.0,493,4.5,60
2006-05-23,937.0,529,4.5,15
2022-03-08,1131.0,615,5.0,1
2017-02-14,1003.0,1073,4.5,8
2021-04-15,873.0,509,4.5,7
2013-06-15,702.0,357,4.5,3
2006-10-24,615.0,207,4.5,14
2010-09-09,615.0,272,5.0,16
2015-09-02,1172.0,1011,4.5,10
2013-03-02,233.0,164,4.5,3
2021-11-23,820.0,874,0.0,0
2021-12-16,645.0,286,5.0,1
2021-08-19,323.0,554,5.0,2
2016-06-21,938.0,672,5.0,9
2022-03-04,209.0,458,0.0,0
2011-01-25,1131.0,828,4.5,3
2022-03-29,703.0,748,0.0,0
2020-03-19,888.0,466,5.0,5
2022-04-05,563.0,436,0.0,0
2022-04-05,1005.0,641,0.0,0
2019-06-11,703.0,631,5.0,3
2021-09-28,469.0,258,0.0,0
2022-03-24,1093.0,921,0.0,0
2020-04-14,703.0,995,4.5,3
